region,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,size,type,paint_color,state,lat,long
2609,873.7655160683697,2020.0,1371,135,3,8.0,7622,128.56322216372706,8589,1764,3088,6564,764,557,3296,61.572407,-149.375517
2609,331.2743157187284,2014.0,163,19,5,4.0,7622,271.13152573105714,8589,6686,2134,6564,1816,2026,3296,61.13336,-149.86595
2609,715.8082353941879,2016.0,204,9,3,4.0,7622,201.3920631276287,8589,1764,3088,6564,1816,1115,3296,61.56939,-149.35645
2609,584.9198988797066,2017.0,1371,49,2,4.0,7622,143.4550516485208,8589,6686,2134,6564,1816,711,3296,61.1381,-149.86727
2609,556.2510473833086,2016.0,49,6,0,4.0,7622,168.52932910992266,8589,6686,3088,6564,1816,1115,3296,61.56939,-149.35645
2609,688.6571924739977,2019.0,421,20,3,6.0,7622,142.45879320212043,8589,6686,3088,6564,257,2026,3296,61.21722,-149.86996
2609,556.3096601609875,2011.0,347,92,0,8.0,7622,230.5255966116683,8589,6686,3088,6564,764,869,3296,61.1381,-149.86727
2609,599.0772763988664,2017.0,262,8,2,4.0,7622,161.46889707546484,8589,1764,3088,6564,1816,557,3296,61.21722,-149.86996
2609,540.0623239919206,2019.0,1605,39,1,6.0,7622,164.9131200155535,8589,1764,2134,6564,1816,1336,3296,61.572407,-149.375517
2609,830.2793051880382,2020.0,484,27,3,4.0,7622,106.88776386002198,8589,6686,3088,6564,1854,1700,3296,61.572407,-149.375517
2609,830.388715592297,2020.0,343,25,3,8.0,7622,174.18684974554648,8589,1764,3088,6564,1854,2026,3296,61.572407,-149.375517
2609,703.4527524726418,2016.0,484,27,3,6.0,7622,209.13210540108673,8589,6686,3088,6564,1854,1115,3296,61.20327,-149.87054
2609,797.6864148336343,2018.0,1371,135,3,6.0,7622,173.12573653994107,8589,6686,3088,6564,1096,1700,3296,61.5729,-149.38131
2609,905.1280620972612,2018.0,1605,229,3,6.0,7622,153.60702972065675,8589,6686,3088,6564,1096,557,3296,61.5729,-149.38131
2609,915.4818155727535,2014.0,347,1,3,6.0,447,224.3579594714792,8589,6686,3088,1262,764,1115,3296,61.627678,-149.253044
2609,721.9461329096272,2019.0,343,77,3,6.0,7622,106.54872182629335,8589,1764,3088,6564,1816,869,3296,61.13336,-149.86595
2609,445.4825228403731,2008.0,1605,24,1,6.0,447,320.99287710993514,8589,6686,3088,6564,1593,1700,3296,61.206,-149.8101
2609,391.3802669730914,2016.0,371,11,2,4.0,7622,209.64088829399336,200,6686,2134,6564,1816,557,3296,61.1535,-149.8289
2609,462.4747328966946,2013.0,371,41,1,4.0,7622,214.0949616159992,8589,1764,2134,6564,306,1115,3296,61.56939,-149.35645
2609,726.7809448456554,2019.0,484,27,3,4.0,7622,142.26922708396148,8589,1764,3088,6564,1854,711,3296,61.13336,-149.86595
2609,665.7546038483223,2014.0,484,27,2,6.0,7622,176.60300468668896,8589,6686,3088,6564,1854,1115,3296,61.56939,-149.35645
2609,684.8999504595574,2018.0,371,18,3,6.0,7622,233.03057001499627,8589,1764,3088,6564,1854,2026,3296,61.13336,-149.86595
2609,774.9972478431712,2019.0,421,36,3,6.0,7622,103.1365295625755,8589,6686,2134,6564,1816,2026,3296,61.56939,-149.35645
2609,665.8060192819602,2018.0,421,27,2,6.0,7622,158.67644695672348,8589,6686,2134,6564,1854,869,3296,61.21722,-149.86996
2609,665.2402901384884,2019.0,266,23,2,6.0,7622,136.88152213072428,8589,6686,3088,6564,1854,869,3296,61.1381,-149.86727
2609,377.08620359485263,2016.0,266,10,0,4.0,7622,220.6653283751732,55,6686,2134,766,1816,711,3296,61.3114,-149.5085
2609,678.5197249728986,2014.0,347,92,2,8.0,7622,238.78495996883683,8589,6686,3088,6564,764,1115,3296,61.56939,-149.35645
2609,570.7670595999149,2014.0,94,6,0,4.0,7622,84.08761411529863,8589,6686,1120,6564,126,557,3296,61.56939,-149.35645
2609,691.1120406333832,2019.0,343,77,3,6.0,7622,237.89048508688737,8589,6686,2541,1262,1816,1700,3296,61.218277,-149.832077
2609,626.4034855758374,2008.0,1371,33,3,8.0,7622,104.99586508739758,8589,433,1120,6564,306,42,3296,61.209923,-149.733353
2609,628.0816237328135,2017.0,484,63,2,6.0,7622,237.89048508688737,8589,6686,2541,6564,498,1336,3296,61.218277,-149.832077
2609,985.9547279863643,2020.0,1371,33,4,8.0,7622,2.624560620788748,8589,6686,1120,766,1593,41,3296,-67.144243,173.885502
2609,651.4120917084076,2019.0,343,77,2,6.0,7622,167.02009974700204,8589,6686,1120,6564,1816,869,3296,61.1381,-149.86727
2609,715.857003120017,2018.0,484,63,3,6.0,7622,178.91907488132506,8589,1764,3088,6564,1854,1336,3296,61.21722,-149.86996
2609,935.5763455284152,2020.0,1605,1,3,6.0,7622,142.68578693619406,8589,6686,3088,6564,1096,2026,3296,61.5729,-149.38131
2609,763.34704074627,2016.0,357,41,3,8.0,7622,168.92845989159338,8589,6686,3088,6564,764,2026,3296,61.1381,-149.86727
2609,721.9340163002295,2017.0,421,13,3,8.0,7622,224.37498275515236,8589,1764,3088,6564,1854,41,3296,61.21722,-149.86996
2609,642.3019282621177,2019.0,371,45,2,4.0,7622,84.05194008868953,8589,433,2134,6564,1816,1115,3296,61.176984,-149.86941
2609,514.0297395807169,2018.0,371,5,1,4.0,7622,71.85916337412034,8589,6686,2134,6564,257,1115,3296,61.176984,-149.86941
2609,330.2044184599129,2012.0,1605,25,0,6.0,7622,303.28781900390015,8589,6686,2134,766,257,143,3296,61.166776,-149.8683
2609,341.8385357707855,2017.0,421,43,3,4.0,7622,214.30064266419504,200,6686,2134,766,1816,557,3296,61.6303,-148.9872
2609,863.4430400332984,2019.0,696,2,3,8.0,7622,154.5883532762659,8589,6686,3088,1262,764,1336,3296,61.166353,-149.847206
2609,612.8446198027323,2014.0,1605,4,2,8.0,7622,268.55367773296393,8589,6686,3088,1262,764,1115,3296,61.166353,-149.847206
2609,599.0772763988664,2017.0,696,6,0,4.0,7622,185.88930725169143,8589,6686,3088,766,1854,2026,3296,61.166353,-149.847206
2609,381.926236893881,2008.0,1605,1,5,8.0,447,250.11243012827543,8589,6686,3088,1262,764,2026,3296,61.2181,-149.9003
2609,408.2489688547754,2014.0,266,23,1,6.0,7622,217.5693884247482,8589,6686,2134,1262,1854,1700,3296,61.1549,-149.8866
2609,410.0817759735075,2018.0,1371,1,0,4.0,7622,74.49224004262541,25,6686,2134,249,1816,1115,3296,61.2037,-149.7447
2609,611.4917490003709,2016.0,484,85,2,6.0,7622,220.82971876064857,8589,6686,3088,1262,1854,2026,3296,61.1549,-149.8866
2609,763.4750018938056,2017.0,484,2,3,6.0,7622,145.68161861041756,8589,6686,3088,1262,1854,1700,3296,61.2116,-149.8761
2609,460.8801446795656,2013.0,484,63,1,6.0,7622,264.9981776640722,8589,6686,3088,1262,1854,1115,3296,61.1549,-149.8866
2609,570.8245820491996,2013.0,72,9,0,6.0,7622,217.68765817268718,8589,6686,3088,1262,257,2026,3296,61.166353,-149.847206
2609,509.45152972993264,2018.0,179,24,1,6.0,7622,217.64061593710795,8589,6686,2541,1262,1854,711,3296,61.1549,-149.8866
2609,510.9965089670485,2018.0,1371,3,0,4.0,7622,126.73475199293499,8589,6686,2134,766,260,869,3296,61.166353,-149.847206
2609,599.0772763988664,2016.0,134,3,0,4.0,7622,197.7449906128108,8589,6686,3088,766,1816,2026,3296,61.166353,-149.847206
2609,659.3564693744264,2015.0,484,9,0,6.0,7622,226.23366839788903,8589,6686,3088,1262,1854,42,3296,61.166353,-149.847206
2609,570.8245820491996,2017.0,484,2,0,4.0,7622,178.2900875441131,8589,6686,3088,766,1854,1115,3296,61.166353,-149.847206
2609,651.5687981046467,2018.0,371,61,2,6.0,7622,187.95804349248525,8589,6686,2541,1262,1854,1700,3296,61.1549,-149.8866
2609,852.750755228485,2020.0,1605,2,3,6.0,7622,96.47907071151081,8589,6686,3088,6564,1096,2026,3296,61.5729,-149.38131
2609,554.8576680575342,2016.0,1605,27,0,6.0,7622,193.07614589784137,8589,6686,2541,1262,1854,711,3296,61.1549,-149.8866
2609,329.13199368779027,2011.0,343,13,5,6.0,7622,266.8981688185827,8589,6686,2134,1262,1816,711,3296,61.1549,-149.8866
2609,541.4534743866515,2015.0,357,15,0,6.0,7622,217.10557142525468,8589,6686,2541,6564,1854,1700,3296,61.16167,-149.86312
2609,330.2044184599129,2010.0,696,15,0,4.0,7622,303.0513501649198,8589,6686,2134,249,260,869,3296,61.166703,-149.868407
2609,428.004443534417,2015.0,484,22,1,6.0,7622,208.46036882586517,8589,6686,3088,6564,1854,2026,3296,61.16167,-149.86312
2609,569.3996569318394,2013.0,343,39,2,6.0,7622,244.95663705967453,8589,6686,2134,766,166,869,3296,61.5923,-149.3959
2609,606.0032221882093,2015.0,343,77,2,6.0,7622,158.50850547225838,8589,6686,2541,1262,1816,1700,3296,61.16167,-149.86312
2609,256.6319190308288,2004.0,262,14,0,6.0,7622,301.64329705077887,8589,433,2541,6564,1854,1700,3296,61.1549,-149.8866
2609,389.5788255097692,2012.0,262,5,1,6.0,7622,271.540530993963,8589,6686,2541,6564,1593,1700,3296,61.1661,-149.96
2609,503.0952499153248,2013.0,343,25,1,6.0,7622,238.3283271116547,8589,6686,2541,6564,1854,869,3296,61.16167,-149.86312
2609,570.8389620012706,2015.0,347,92,2,6.0,447,238.30607366311094,25,6686,3088,1262,764,1115,3296,61.1661,-149.96
2609,479.0237712209111,2013.0,371,36,1,6.0,7622,260.42930216227455,8589,6686,2134,6564,112,1336,3296,61.16167,-149.86312
2609,684.8999504595574,2020.0,371,3,0,4.0,7622,4.901414164463114,8589,6686,2134,6564,1854,557,3296,61.217863,-149.870317
2609,495.1663142907855,2019.0,266,1,0,4.0,7622,198.94306810666424,8589,6686,2134,6564,1816,2026,3296,61.217853,-149.87021
2609,626.2825331254063,2020.0,1605,25,2,4.0,7622,162.3991385031391,8589,6686,3088,6564,1816,711,3296,61.180231,-149.869503
2609,652.8084218057758,2017.0,41,7,0,4.0,7622,177.47265362200548,8589,6686,3088,6564,1854,1336,3296,61.217791,-149.87021
2609,570.7670595999149,2012.0,1371,52,0,6.0,663,262.0591851925314,8589,6686,3088,6564,1854,1700,3296,61.16167,-149.86312
2609,955.5483235671467,2019.0,72,3,0,4.0,101,137.06453917097494,8589,6686,3088,6564,1854,1336,3296,61.217791,-149.87021
2609,428.004443534417,2014.0,49,7,1,4.0,7622,239.6524602055756,8589,433,2541,6564,498,869,3296,61.1549,-149.8866
2609,652.8084218057758,2020.0,179,24,2,4.0,7622,139.7802183196722,8589,6686,2541,6564,1854,174,3296,61.1549,-149.8866
2609,526.3550578856808,2013.0,484,85,1,6.0,7622,247.444844885704,8589,433,3088,6564,1854,174,3296,61.1549,-149.8866
2609,261.61437747807895,2004.0,204,43,5,4.0,7622,317.1572249314053,8589,6686,2541,6564,257,174,3296,61.1549,-149.8866
2609,235.26774830943154,2005.0,204,13,5,4.0,7622,315.90938054515954,8589,6686,2541,6564,257,174,3296,61.1549,-149.8866
2609,808.9730861174886,2018.0,51,1,0,4.0,7622,183.52676115232546,8589,6686,3088,6564,1854,557,3296,61.217822,-149.870231
2609,495.05465335318456,2018.0,266,16,1,6.0,7622,148.14382617293322,8589,6686,2134,6564,1816,1115,3296,61.15819,-149.86614
2609,797.6864148336343,2020.0,1605,2,3,6.0,7622,55.28444424753934,8589,6686,3088,6564,1096,1115,3296,61.5729,-149.38131
2609,584.9198988797066,2018.0,696,1,2,6.0,101,153.64730673020836,8589,6686,2134,6564,260,2026,3296,61.15819,-149.86614
2609,945.5659918585595,2019.0,1605,229,3,6.0,7622,164.34416979602645,8589,6686,3088,6564,1096,557,3296,61.5729,-149.38131
2609,426.3170017608614,2016.0,371,3,1,6.0,7622,237.33507227342216,8589,6686,2134,6564,260,869,3296,61.20327,-149.87054
2609,585.0187791630268,2019.0,1371,3,0,6.0,7622,150.2874083789346,8589,6686,2134,6564,1816,869,3296,61.217749,-149.870145
2609,612.7900005816349,2017.0,116,3,0,6.0,7622,142.66452869669158,8589,6686,2134,6564,1816,869,3296,61.21778,-149.870167
2609,820.0687274882719,2016.0,347,5,0,8.0,7622,256.76510444770156,8589,6686,3088,1262,764,557,3296,61.218268,-149.869072
2609,751.7303585562622,2020.0,94,3,0,4.0,7622,162.1819976433304,8589,6686,3088,6564,1854,1336,3296,61.217791,-149.870231
2609,955.5483235671467,2019.0,1605,229,0,6.0,7622,180.38205747198862,8589,6686,3088,1262,764,2026,3296,61.218092,-149.868987
2609,985.9547279863643,2017.0,134,2,0,8.0,7622,173.01714064307458,8589,6686,3088,6564,1816,1336,3296,61.217791,-149.870188
2609,626.3362918727254,2016.0,182,3,0,6.0,7622,189.9488549984164,8589,6686,3088,6564,1816,557,3296,61.217801,-149.870231
2609,409.9902773556065,2015.0,266,10,0,4.0,7622,245.37925035740864,8589,6686,2134,6564,1816,1336,3296,61.217822,-149.870253
2609,985.9547279863643,2003.0,169,2,0,6.0,7622,194.17390229461844,8589,433,1120,6564,306,1336,3296,61.217822,-149.869974
2609,556.2510473833086,2019.0,371,2,0,4.0,7622,110.18184402404982,8589,6686,3088,6564,1854,1115,3296,61.217801,-149.870317
2609,808.9730861174886,2020.0,204,2,0,4.0,7622,54.97638250864144,8589,433,3088,6564,1816,711,3296,61.217791,-149.870188
2609,852.7185635398844,2020.0,484,15,0,6.0,7622,90.8937300960395,8589,6686,3088,1262,764,1115,3296,61.218268,-149.869266
2609,852.7185635398844,2018.0,357,3,0,8.0,7622,204.131007309229,8589,6686,3088,1262,764,2026,3296,61.218289,-149.869137
2609,925.5789891879876,2018.0,1605,2,0,6.0,7622,135.40943184639661,8589,6686,3088,6564,1096,711,3296,61.21777,-149.870231
2609,639.67222827258,2017.0,134,5,0,4.0,7622,198.91114069800727,8589,6686,3088,6564,1854,2026,3296,61.21776,-149.870167
2609,715.8082353941879,2016.0,134,2,0,6.0,7622,211.56533826873618,8589,6686,3088,6564,260,1115,3296,61.217749,-149.870231
2609,352.1499347237621,2014.0,1371,42,5,4.0,7622,225.8331424681014,8589,1764,2134,6564,1816,869,3296,61.180231,-149.869503
2609,585.0187791630268,2013.0,1605,229,2,6.0,663,202.21763257506692,8589,6686,3088,6564,1096,1115,3296,61.16167,-149.86312
2609,526.3550578856808,2019.0,163,3,0,4.0,7622,89.5407849923509,8589,6686,2134,6564,1816,711,3296,61.217832,-149.870274
2609,599.0217447387845,1966.0,1605,57,2,6.0,7622,180.10697608621498,8589,433,2541,6564,498,1700,3296,61.16167,-149.86312
2609,461.71990171940683,2013.0,1371,12,0,6.0,7622,243.92978886099638,8589,6686,3088,766,1854,557,3296,61.167045,-149.868751
2609,599.0217447387845,1966.0,1605,57,2,6.0,7622,243.3492445559594,8589,6686,2541,6564,498,1700,3296,61.16167,-149.86312
2609,852.7185635398844,2021.0,169,1,0,4.0,7622,66.9852239131982,8589,6686,3088,6564,1816,557,3296,61.217811,-149.870231
2609,665.8060192819602,1987.0,696,3,2,6.0,447,326.7624436152446,8589,6686,3088,6564,1854,711,3296,61.2116,-149.8761
2609,460.8801446795656,2016.0,163,7,1,4.0,7622,135.92300338523123,8589,6686,2134,6564,257,1115,3296,61.19,-149.8938
2609,665.7546038483223,2017.0,484,63,2,6.0,7622,194.62425084510775,8589,6686,3088,6564,1854,2026,3296,61.16167,-149.86312
2609,599.0217447387845,2013.0,262,2,0,6.0,7622,222.66930386706346,8589,6686,3088,6564,1816,1336,3296,61.217811,-149.870124
2609,541.3936935938589,2017.0,266,7,0,4.0,101,186.6469194203995,8589,6686,2134,6564,257,869,3296,61.180231,-149.869503
2609,145.8542801589409,1998.0,204,3,2,4.0,7622,342.5195236997094,200,6686,3088,6564,1593,158,3296,61.206,-149.8101
2609,431.5235853474896,2016.0,266,43,1,4.0,7622,223.2203932451822,8589,1764,2134,6564,1816,1115,3296,61.176984,-149.86941
2609,395.1343921130219,2015.0,266,43,1,4.0,7622,173.2377882157441,8589,1764,2134,6564,1816,1115,3296,61.176984,-149.86941
2609,526.3550578856808,2012.0,1605,26,1,6.0,663,269.86474264244873,8589,6686,3088,6564,1096,1115,3296,61.16167,-149.86312
2609,391.30453860211634,2018.0,1605,10,1,4.0,7622,182.84865613050832,8589,6686,2134,6564,1816,1115,3296,61.180231,-149.869503
2609,352.06815415916844,2013.0,371,41,5,6.0,7622,273.63562806618756,8589,6686,2541,249,1816,1336,3296,61.16167,-149.86312
2609,599.0217447387845,2007.0,1371,105,2,6.0,7622,267.4181946865105,8589,6686,3088,6564,498,2026,3296,61.16167,-149.86312
2609,372.1023344746513,2004.0,1371,6,5,6.0,7622,301.45450814510946,8589,6686,2134,6564,166,2026,3296,61.16167,-149.86312
2609,612.8582740534224,2021.0,484,24,2,4.0,7622,69.70435672771981,8589,1764,3088,6564,1854,869,3296,61.13336,-149.86595
2609,691.1120406333832,2013.0,1371,105,3,6.0,447,189.63630790863445,8589,6686,3088,6564,1096,2026,3296,61.16167,-149.86312
2609,610.259969899409,2016.0,347,92,2,8.0,7622,287.0477764854182,8589,1764,3088,6564,764,2026,3296,61.13336,-149.86595
2609,727.9257673114247,2018.0,347,92,3,6.0,447,149.03415833241624,8589,6686,3088,6564,764,1336,3296,61.56939,-149.35645
2609,726.6362421141224,2016.0,1371,135,3,8.0,7622,218.10149395536575,8589,6686,3088,6564,764,557,3296,61.1381,-149.86727
2609,510.9965089670485,2020.0,266,43,1,4.0,7622,98.563337774725,8589,6686,2134,6564,257,557,3296,61.180231,-149.869503
2609,626.3362918727254,2018.0,421,36,2,6.0,7622,180.2663970494714,8589,6686,3088,6564,1854,1115,3296,61.16167,-149.86312
2609,665.7546038483223,2018.0,371,61,2,4.0,7622,146.16159264014308,8589,6686,3088,6564,1854,2026,3296,61.56939,-149.35645
2609,495.1663142907855,2016.0,1371,49,1,4.0,7622,210.6130168971951,8589,6686,2134,6564,1816,143,3296,61.56939,-149.35645
2609,638.414060349605,2018.0,371,61,2,4.0,7622,156.5220533096064,8589,6686,3088,6564,1854,557,3296,61.13336,-149.86595
2609,703.5885716561448,2017.0,182,16,3,6.0,7622,195.3312078268489,8589,1764,3088,6564,1854,1115,3296,61.21722,-149.86996
2609,703.5515319573278,2015.0,1371,135,3,8.0,7622,218.3408893057135,8589,6686,3088,6564,764,557,3296,61.1381,-149.86727
2609,585.0752767118855,2010.0,1605,229,2,8.0,7622,287.976920125143,8589,6686,3088,6564,764,869,3296,61.180231,-149.869503
2609,715.8082353941879,2016.0,204,9,3,4.0,7622,201.3920631276287,8589,1764,3088,6564,1816,1115,3296,61.56939,-149.35645
2609,659.3564693744264,2020.0,484,35,2,6.0,7622,113.82940589152811,8589,1764,3088,6564,1854,2026,3296,61.21722,-149.86996
2609,748.2539872035163,2019.0,1371,25,3,6.0,7622,163.66416712265143,8589,6686,3088,6564,764,2026,3296,61.1381,-149.86727
2609,652.8084218057758,2018.0,696,67,2,4.0,7622,150.02218130376468,8589,6686,2134,6564,1816,1115,3296,61.56939,-149.35645
2609,739.397922918067,2016.0,484,27,3,6.0,7622,159.92479979810213,8589,1764,3088,6564,1854,869,3296,61.572407,-149.375517
2609,592.1204547584039,2020.0,116,8,2,4.0,7622,106.50894411710617,8589,1764,3088,6564,1854,2026,3296,61.13336,-149.86595
2609,639.367784854085,2019.0,128,7,2,6.0,7622,160.9790452742346,8589,1764,3088,6564,1816,1700,3296,61.572407,-149.375517
2609,341.8385357707855,2012.0,179,23,0,6.0,7622,205.58626523513138,8589,6686,2541,42,1816,869,3296,61.1372,-149.9423
2609,495.05465335318456,2016.0,484,22,1,6.0,7622,165.22605905140404,8589,6686,2134,6564,1854,869,3296,61.16535,-149.86704
2609,426.3170017608614,2013.0,696,46,1,6.0,7622,252.14791628533172,8589,6686,2134,6564,1816,711,3296,61.16535,-149.86704
2609,727.9257673114247,2015.0,347,92,3,8.0,7622,219.6965030868743,8589,6686,3088,6564,764,1700,3296,61.56939,-149.35645
2609,556.2510473833086,2016.0,49,6,0,4.0,7622,168.52932910992266,8589,6686,3088,6564,1816,1115,3296,61.56939,-149.35645
2609,619.6443228122952,2020.0,1605,37,2,3.0,7622,4.035197523072842,8589,1764,3088,6564,1854,1115,3296,61.21722,-149.86996
2609,438.6219175649703,2017.0,1371,42,1,4.0,7622,122.79890148982447,8589,1764,2134,6564,1816,869,3296,61.1381,-149.86727
2609,555.5033394129766,2019.0,1371,49,0,4.0,7622,136.2747620331842,8589,6686,2134,6564,1816,869,3296,61.1381,-149.86727
2609,585.0752767118855,2020.0,1371,40,2,4.0,7622,178.642380754535,8589,1764,3088,6564,1854,2026,3296,61.21722,-149.86996
2609,863.0708164372097,2019.0,116,5,3,8.0,7622,168.29400680859723,8589,1764,3088,6564,1854,143,3296,61.572407,-149.375517
2609,665.7160403725912,2019.0,128,7,2,6.0,7622,151.95940696957808,8589,1764,3088,6564,1816,1336,3296,61.572407,-149.375517
2609,690.0857873082743,2018.0,343,77,3,6.0,7622,142.98527206169638,8589,1764,3088,6564,1816,711,3296,61.572407,-149.375517
2609,985.9547279863643,2020.0,1605,1,3,6.0,7622,53.4661454722236,8589,6686,3088,6564,1854,869,3296,61.5729,-149.38131
2609,678.4309789642099,2018.0,357,1,2,6.0,7622,173.40477913469473,8589,6686,3088,6564,1854,2026,3296,61.5729,-149.38131
2609,556.1484641880159,2018.0,484,1,0,6.0,7622,185.95822271618965,8589,6686,3088,6564,1854,1336,3296,61.5729,-149.38131
2609,445.3619187358147,2017.0,179,1,1,6.0,7622,193.57104104819035,8589,6686,2134,6564,1816,1115,3296,61.5729,-149.38131
2609,691.0244770447526,2019.0,357,15,3,6.0,7622,178.46551070651165,8589,6686,3088,6564,1854,557,3296,61.5729,-149.38131
2609,841.8622507384385,2020.0,347,92,3,6.0,7622,158.33421852589845,8589,6686,3088,6564,1096,869,3296,61.5729,-149.38131
2609,984.779098850107,2020.0,357,1,3,6.0,447,160.9156794060107,8589,6686,3088,6564,1096,2026,3296,61.5729,-149.38131
2609,626.2422118566345,2019.0,696,1,2,6.0,7622,161.2716383694602,8589,6686,2134,6564,1816,711,3296,61.5729,-149.38131
2609,852.6434461508187,2019.0,421,19,3,6.0,7622,113.16324113390837,8589,6686,3088,6564,1096,2026,3296,61.5729,-149.38131
2609,873.9130875503798,2017.0,1605,229,3,6.0,7622,170.7585347258373,8589,6686,3088,6564,1096,869,3296,61.5729,-149.38131
2609,965.3178926990726,2018.0,1605,229,3,6.0,7622,121.27977751722574,8589,6686,3088,6564,1096,711,3296,61.5729,-149.38131
